   0.0000000e+00   8.6473831e-01   1.7122199e-03
   1.6000000e+01   8.7729940e-01  -2.4569286e-03
   3.2000000e+01   8.8560479e-01  -1.4632403e-03
   4.8000000e+01   8.9687083e-01  -2.1228745e-03
   6.4000000e+01   9.0766201e-01   2.4293522e-03
   8.0000000e+01   9.1841440e-01   2.5647532e-03
   9.6000000e+01   9.2742781e-01  -2.4084846e-04
   1.1200000e+02   9.4330379e-01  -2.7646351e-03
   1.2800000e+02   9.5510977e-01   2.5149695e-03
   1.4400000e+02   9.5844847e-01   1.3928335e-03
   1.6000000e+02   9.7108539e-01  -1.2688566e-03
   1.7600000e+02   9.7915806e-01   1.6302995e-03
   1.9200000e+02   9.8781481e-01   4.2535088e-03
   2.0800000e+02   9.8896016e-01  -1.6616723e-03
   2.2400000e+02   9.9580107e-01   3.8702473e-03
   2.4000000e+02   1.0018660e+00   1.1129791e-03
   2.5600000e+02   1.0005503e+00  -8.3805294e-04
   2.7200000e+02   1.0018660e+00   1.4333599e-03
   2.8800000e+02   9.9580107e-01   2.5404265e-04
   3.0400000e+02   9.8896016e-01  -7.8097514e-04
   3.2000000e+02   9.8781481e-01   3.7620943e-03
   3.3600000e+02   9.7915806e-01  -3.5271710e-03
   3.5200000e+02   9.7108539e-01   1.0821711e-03
   3.6800000e+02   9.5844847e-01  -1.6559492e-03
   3.8400000e+02   9.5510977e-01   3.2071528e-03
   4.0000000e+02   9.4330379e-01   2.9703369e-03
   4.1600000e+02   9.2742781e-01  -1.9413080e-03
   4.3200000e+02   9.1841440e-01   2.5646540e-03
   4.4800000e+02   9.0766201e-01  -1.3774926e-03
   4.6400000e+02   8.9687083e-01  -3.1448940e-03
   4.8000000e+02   8.8560479e-01  -5.5467941e-03
   4.9600000e+02   8.7729940e-01   4.7532553e-03
   5.1200000e+02   8.6473831e-01  -2.4808041e-03
   5.2800000e+02   8.5820206e-01   4.9594000e-03
   5.4400000e+02   8.4619966e-01   2.7685662e-03
