  -1.0800000e-01   8.5144969e-01
  -9.6000000e-02   8.6888819e-01
  -8.4000000e-02   8.8057339e-01
  -7.2000000e-02   8.9873691e-01
  -6.0000000e-02   9.0656247e-01
  -4.8000000e-02   9.3488060e-01
  -3.6000000e-02   9.3885611e-01
  -2.4000000e-02   9.6588415e-01
  -1.2000000e-02   9.8008994e-01
   0.0000000e+00   9.9887031e-01
   1.2000000e-02   9.9282936e-01
   2.4000000e-02   9.7497422e-01
   3.6000000e-02   9.6424386e-01
   4.8000000e-02   9.4220449e-01
   6.0000000e-02   9.2648643e-01
   7.2000000e-02   9.1050594e-01
   8.4000000e-02   8.9165768e-01
   9.6000000e-02   8.7705760e-01
   1.0800000e-01   8.6365945e-01
   1.2000000e-01   8.4846208e-01
   1.3200000e-01   8.4153277e-01
   1.4400000e-01   8.3134726e-01
   1.5600000e-01   8.2631707e-01
   1.6800000e-01   8.2468987e-01
   1.8000000e-01   8.0548346e-01
   1.9200000e-01   8.0004396e-01
   2.0400000e-01   7.9572181e-01
   2.1600000e-01   7.8172630e-01
   2.2800000e-01   7.8056836e-01
   2.4000000e-01   7.8065746e-01
   2.5200000e-01   7.6193125e-01
   2.6400000e-01   7.6739601e-01
   2.7600000e-01   7.5585917e-01
   2.8800000e-01   7.5292247e-01
   3.0000000e-01   7.5198568e-01
   3.1200000e-01   7.4171716e-01
   3.2400000e-01   7.4658075e-01
   3.3600000e-01   7.3312399e-01
   3.4800000e-01   7.2896602e-01
   3.6000000e-01   7.2201897e-01
   3.7200000e-01   7.1883190e-01
   3.8400000e-01   7.1560773e-01
   3.9600000e-01   7.1621447e-01
   4.0800000e-01   7.1594337e-01
   4.2000000e-01   7.0578460e-01
   4.3200000e-01   7.1106442e-01
   4.4400000e-01   7.0387838e-01
   4.5600000e-01   7.0513509e-01
   4.6800000e-01   6.9844497e-01
   4.8000000e-01   7.0009528e-01
   4.9200000e-01   6.9183836e-01
   5.0400000e-01   6.9506131e-01
   5.1600000e-01   6.9294093e-01
   5.2800000e-01   6.8462340e-01
   5.4000000e-01   6.9220724e-01
   5.5200000e-01   6.8260869e-01
   5.6400000e-01   6.8578099e-01
   5.7600000e-01   6.8631241e-01
   5.8800000e-01   6.7742042e-01
   6.0000000e-01   6.8179584e-01
   6.1200000e-01   6.7969072e-01
   6.2400000e-01   6.8074239e-01
   6.3600000e-01   6.7991849e-01
   6.4800000e-01   6.7524296e-01
   6.6000000e-01   6.6506166e-01
   6.7200000e-01   6.6999352e-01
   6.8400000e-01   6.7387598e-01
   6.9600000e-01   6.7167695e-01
   7.0800000e-01   6.7022409e-01
   7.2000000e-01   6.6908620e-01
   7.3200000e-01   6.7342613e-01
   7.4400000e-01   6.7037370e-01
   7.5600000e-01   6.7009608e-01
