  -1.1200000e-01   7.6742022e-01
  -1.0400000e-01   7.7064754e-01
  -9.6000000e-02   7.7656891e-01
  -8.8000000e-02   7.8380306e-01
  -8.0000000e-02   7.9114290e-01
  -7.2000000e-02   8.0236881e-01
  -6.4000000e-02   8.1240197e-01
  -5.6000000e-02   8.2836372e-01
  -4.8000000e-02   8.4252582e-01
  -4.0000000e-02   8.6106540e-01
  -3.2000000e-02   8.8436335e-01
  -2.4000000e-02   9.1317789e-01
  -1.6000000e-02   9.4486679e-01
  -8.0000000e-03   9.7846231e-01
   0.0000000e+00   9.9630020e-01
   8.0000000e-03   9.9108030e-01
   1.6000000e-02   9.6758783e-01
   2.4000000e-02   9.3357396e-01
   3.2000000e-02   9.0429694e-01
   4.0000000e-02   8.7766572e-01
   4.8000000e-02   8.5650384e-01
   5.6000000e-02   8.3615766e-01
   6.4000000e-02   8.2393125e-01
   7.2000000e-02   8.0981064e-01
   8.0000000e-02   7.9848821e-01
   8.8000000e-02   7.9033717e-01
   9.6000000e-02   7.8484716e-01
   1.0400000e-01   7.7574785e-01
   1.1200000e-01   7.7185394e-01
   1.2000000e-01   7.6753050e-01
   1.2800000e-01   7.6404802e-01
   1.3600000e-01   7.5997733e-01
   1.4400000e-01   7.5889416e-01
   1.5200000e-01   7.5475865e-01
   1.6000000e-01   7.5439255e-01
   1.6800000e-01   7.5340533e-01
   1.7600000e-01   7.5369725e-01
   1.8400000e-01   7.5169056e-01
   1.9200000e-01   7.5378994e-01
   2.0000000e-01   7.5309575e-01
   2.0800000e-01   7.5007091e-01
   2.1600000e-01   7.5384908e-01
   2.2400000e-01   7.5470266e-01
   2.3200000e-01   7.5321366e-01
   2.4000000e-01   7.5218204e-01
   2.4800000e-01   7.5205002e-01
   2.5600000e-01   7.5302037e-01
   2.6400000e-01   7.5228245e-01
   2.7200000e-01   7.5331265e-01
   2.8000000e-01   7.5243259e-01
   2.8800000e-01   7.5242014e-01
   2.9600000e-01   7.5357394e-01
   3.0400000e-01   7.5274965e-01
   3.1200000e-01   7.5238617e-01
   3.2000000e-01   7.5222711e-01
   3.2800000e-01   7.5347094e-01
   3.3600000e-01   7.5270092e-01
   3.4400000e-01   7.5451900e-01
   3.5200000e-01   7.5546889e-01
   3.6000000e-01   7.5464937e-01
   3.6800000e-01   7.5547178e-01
   3.7600000e-01   7.5497292e-01
   3.8400000e-01   7.5505097e-01
   3.9200000e-01   7.5465421e-01
   4.0000000e-01   7.5631475e-01
   4.0800000e-01   7.5577880e-01
   4.1600000e-01   7.5532416e-01
   4.2400000e-01   7.5718860e-01
   4.3200000e-01   7.5813014e-01
   4.4000000e-01   7.5689890e-01
   4.4800000e-01   7.5537460e-01
   4.5600000e-01   7.5653254e-01
   4.6400000e-01   7.5691239e-01
   4.7200000e-01   7.5679199e-01
   4.8000000e-01   7.5585384e-01
   4.8800000e-01   7.5456438e-01
   4.9600000e-01   7.5806774e-01
   5.0400000e-01   7.5724776e-01
   5.1200000e-01   7.5557053e-01
   5.2000000e-01   7.5811962e-01
   5.2800000e-01   7.5829786e-01
   5.3600000e-01   7.5456527e-01
   5.4400000e-01   7.5586971e-01
   5.5200000e-01   7.5835644e-01
   5.6000000e-01   7.5524693e-01
   5.6800000e-01   7.5756438e-01
   5.7600000e-01   7.5738530e-01
   5.8400000e-01   7.5710435e-01
   5.9200000e-01   7.5624078e-01
   6.0000000e-01   7.5608421e-01
   6.0800000e-01   7.5618346e-01
   6.1600000e-01   7.5597026e-01
   6.2400000e-01   7.5681794e-01
   6.3200000e-01   7.5468159e-01
   6.4000000e-01   7.5526240e-01
   6.4800000e-01   7.5555045e-01
   6.5600000e-01   7.5544273e-01
   6.6400000e-01   7.5523540e-01
   6.7200000e-01   7.5605041e-01
   6.8000000e-01   7.5596323e-01
   6.8800000e-01   7.5415068e-01
   6.9600000e-01   7.5605828e-01
   7.0400000e-01   7.5566136e-01
   7.1200000e-01   7.5475590e-01
   7.2000000e-01   7.5453238e-01
   7.2800000e-01   7.5572012e-01
   7.3600000e-01   7.5582057e-01
   7.4400000e-01   7.5328191e-01
   7.5200000e-01   7.5504460e-01
   7.6000000e-01   7.5386610e-01
   7.6800000e-01   7.5372272e-01
   7.7600000e-01   7.5386834e-01
   7.8400000e-01   7.5394086e-01
   7.9200000e-01   7.5418526e-01
   8.0000000e-01   7.5312895e-01
   8.0800000e-01   7.5270599e-01
   8.1600000e-01   7.5375608e-01
   8.2400000e-01   7.5465652e-01
   8.3200000e-01   7.5410469e-01
   8.4000000e-01   7.5451381e-01
   8.4800000e-01   7.5216727e-01
   8.5600000e-01   7.5344354e-01
   8.6400000e-01   7.5391923e-01
   8.7200000e-01   7.5205422e-01
   8.8000000e-01   7.5398538e-01
   8.8800000e-01   7.5305698e-01
   8.9600000e-01   7.5354704e-01
   9.0400000e-01   7.5129700e-01
   9.1200000e-01   7.5315205e-01
   9.2000000e-01   7.5357019e-01
   9.2800000e-01   7.5206074e-01
   9.3600000e-01   7.5172877e-01
   9.4400000e-01   7.5222587e-01
   9.5200000e-01   7.5021691e-01
   9.6000000e-01   7.5290651e-01
   9.6800000e-01   7.5210781e-01
   9.7600000e-01   7.5141825e-01
   9.8400000e-01   7.5254058e-01
   9.9200000e-01   7.5391314e-01
   1.0000000e+00   7.5358464e-01
   1.0080000e+00   7.5249007e-01
   1.0160000e+00   7.5036591e-01
   1.0240000e+00   7.5319698e-01
   1.0320000e+00   7.5254480e-01
   1.0400000e+00   7.5158723e-01
   1.0480000e+00   7.5249412e-01
   1.0560000e+00   7.5057426e-01
   1.0640000e+00   7.5070431e-01
   1.0720000e+00   7.5279717e-01
   1.0800000e+00   7.5215082e-01
   1.0880000e+00   7.5270286e-01
   1.0960000e+00   7.5057041e-01
   1.1040000e+00   7.5123920e-01
   1.1120000e+00   7.5212156e-01
   1.1200000e+00   7.5022760e-01
   1.1280000e+00   7.5187332e-01
   1.1360000e+00   7.5134907e-01
   1.1440000e+00   7.5195582e-01
   1.1520000e+00   7.4917152e-01
   1.1600000e+00   7.5101376e-01
   1.1680000e+00   7.5316664e-01
   1.1760000e+00   7.5097536e-01
   1.1840000e+00   7.5008175e-01
   1.1920000e+00   7.5075456e-01
   1.2000000e+00   7.5045003e-01
   1.2080000e+00   7.5198274e-01
   1.2160000e+00   7.4934247e-01
   1.2240000e+00   7.5103736e-01
   1.2320000e+00   7.5099137e-01
   1.2400000e+00   7.5029757e-01
   1.2480000e+00   7.5028603e-01
   1.2560000e+00   7.5068451e-01
   1.2640000e+00   7.5042323e-01
   1.2720000e+00   7.5055508e-01
   1.2800000e+00   7.5228979e-01
   1.2880000e+00   7.5099232e-01
   1.2960000e+00   7.4947060e-01
   1.3040000e+00   7.4857765e-01
   1.3120000e+00   7.4939691e-01
   1.3200000e+00   7.5046344e-01
   1.3280000e+00   7.5160566e-01
   1.3360000e+00   7.4945857e-01
   1.3440000e+00   7.5100158e-01
   1.3520000e+00   7.4996552e-01
   1.3600000e+00   7.4912305e-01
   1.3680000e+00   7.5104040e-01
   1.3760000e+00   7.5156267e-01
   1.3840000e+00   7.5013151e-01
   1.3920000e+00   7.5054255e-01
   1.4000000e+00   7.5039639e-01
   1.4080000e+00   7.5066035e-01
   1.4160000e+00   7.4966010e-01
   1.4240000e+00   7.5064794e-01
   1.4320000e+00   7.4926306e-01
   1.4400000e+00   7.4961888e-01
   1.4480000e+00   7.5066502e-01
   1.4560000e+00   7.4982224e-01
   1.4640000e+00   7.4961224e-01
   1.4720000e+00   7.4738485e-01
   1.4800000e+00   7.4759841e-01
   1.4880000e+00   7.5092767e-01
   1.4960000e+00   7.4996408e-01
   1.5040000e+00   7.4917973e-01
   1.5120000e+00   7.5064822e-01
   1.5200000e+00   7.5048754e-01
   1.5280000e+00   7.4857341e-01
   1.5360000e+00   7.5015899e-01
   1.5440000e+00   7.4709611e-01
   1.5520000e+00   7.4826798e-01
   1.5600000e+00   7.4813166e-01
   1.5680000e+00   7.4931026e-01
   1.5760000e+00   7.4795332e-01
   1.5840000e+00   7.4965070e-01
   1.5920000e+00   7.4752236e-01
   1.6000000e+00   7.4739189e-01
   1.6080000e+00   7.4875922e-01
   1.6160000e+00   7.4821390e-01
   1.6240000e+00   7.4781603e-01
   1.6320000e+00   7.4673975e-01
   1.6400000e+00   7.4967227e-01
   1.6480000e+00   7.4823710e-01
   1.6560000e+00   7.4779371e-01
   1.6640000e+00   7.4765534e-01
   1.6720000e+00   7.4826782e-01
   1.6800000e+00   7.4830301e-01
   1.6880000e+00   7.4748380e-01
   1.6960000e+00   7.4741743e-01
   1.7040000e+00   7.4850155e-01
   1.7120000e+00   7.4778143e-01
   1.7200000e+00   7.4661708e-01
   1.7280000e+00   7.4793551e-01
   1.7360000e+00   7.4988878e-01
   1.7440000e+00   7.4904626e-01
   1.7520000e+00   7.4921754e-01
   1.7600000e+00   7.4796714e-01
   1.7680000e+00   7.4682964e-01
   1.7760000e+00   7.4874752e-01
   1.7840000e+00   7.4924654e-01
   1.7920000e+00   7.4862901e-01
   1.8000000e+00   7.4563460e-01
   1.8080000e+00   7.4753962e-01
   1.8160000e+00   7.4787493e-01
   1.8240000e+00   7.4843642e-01
   1.8320000e+00   7.4783818e-01
   1.8400000e+00   7.4834659e-01
   1.8480000e+00   7.4772327e-01
   1.8560000e+00   7.4740363e-01
   1.8640000e+00   7.4802986e-01
   1.8720000e+00   7.4677908e-01
   1.8800000e+00   7.4795655e-01
   1.8880000e+00   7.4678269e-01
   1.8960000e+00   7.4736793e-01
   1.9040000e+00   7.4602650e-01
   1.9120000e+00   7.4669024e-01
   1.9200000e+00   7.4913549e-01
   1.9280000e+00   7.4629674e-01
   1.9360000e+00   7.4653526e-01
   1.9440000e+00   7.4646682e-01
   1.9520000e+00   7.4838310e-01
   1.9600000e+00   7.4804203e-01
   1.9680000e+00   7.4710554e-01
   1.9760000e+00   7.4828019e-01
   1.9840000e+00   7.4712146e-01
   1.9920000e+00   7.4661235e-01
   2.0000000e+00   7.4597551e-01
   2.0080000e+00   7.4521612e-01
   2.0160000e+00   7.4683676e-01
   2.0240000e+00   7.4597287e-01
   2.0320000e+00   7.4666634e-01
   2.0400000e+00   7.4518699e-01
   2.0480000e+00   7.4545929e-01
   2.0560000e+00   7.4799938e-01
   2.0640000e+00   7.4686859e-01
   2.0720000e+00   7.4889326e-01
   2.0800000e+00   7.4771516e-01
   2.0880000e+00   7.4383233e-01
   2.0960000e+00   7.4757328e-01
   2.1040000e+00   7.4580338e-01
   2.1120000e+00   7.4510368e-01
   2.1200000e+00   7.4662453e-01
   2.1280000e+00   7.4602617e-01
   2.1360000e+00   7.4585559e-01
   2.1440000e+00   7.4480065e-01
   2.1520000e+00   7.4568573e-01
   2.1600000e+00   7.4628018e-01
   2.1680000e+00   7.4638348e-01
   2.1760000e+00   7.4505910e-01
   2.1840000e+00   7.4656293e-01
   2.1920000e+00   7.4620473e-01
   2.2000000e+00   7.4565411e-01
   2.2080000e+00   7.4604446e-01
   2.2160000e+00   7.4373502e-01
   2.2240000e+00   7.4676306e-01
   2.2320000e+00   7.4594005e-01
   2.2400000e+00   7.4413474e-01
   2.2480000e+00   7.4678865e-01
   2.2560000e+00   7.4490513e-01
   2.2640000e+00   7.4619699e-01
   2.2720000e+00   7.4701455e-01
   2.2800000e+00   7.4571581e-01
   2.2880000e+00   7.4551764e-01
   2.2960000e+00   7.4790225e-01
   2.3040000e+00   7.4552063e-01
   2.3120000e+00   7.4690907e-01
   2.3200000e+00   7.4399620e-01
   2.3280000e+00   7.4652109e-01
   2.3360000e+00   7.4340074e-01
   2.3440000e+00   7.4493201e-01
   2.3520000e+00   7.4572087e-01
   2.3600000e+00   7.4556126e-01
   2.3680000e+00   7.4499548e-01
   2.3760000e+00   7.4394115e-01
   2.3840000e+00   7.4675516e-01
   2.3920000e+00   7.4415004e-01
   2.4000000e+00   7.4418777e-01
   2.4080000e+00   7.4604169e-01
   2.4160000e+00   7.4484221e-01
   2.4240000e+00   7.4434627e-01
   2.4320000e+00   7.4400001e-01
   2.4400000e+00   7.4482913e-01
   2.4480000e+00   7.4327511e-01
   2.4560000e+00   7.4681407e-01
   2.4640000e+00   7.4683084e-01
   2.4720000e+00   7.4473677e-01
   2.4800000e+00   7.4376555e-01
   2.4880000e+00   7.4496711e-01
   2.4960000e+00   7.4460691e-01
   2.5040000e+00   7.4453099e-01
   2.5120000e+00   7.4305167e-01
   2.5200000e+00   7.4448014e-01
   2.5280000e+00   7.4458616e-01
   2.5360000e+00   7.4334388e-01
   2.5440000e+00   7.4131677e-01
   2.5520000e+00   7.4479988e-01
   2.5600000e+00   7.4393450e-01
   2.5680000e+00   7.4297109e-01
   2.5760000e+00   7.4322083e-01
   2.5840000e+00   7.4325965e-01
   2.5920000e+00   7.4336159e-01
   2.6000000e+00   7.4505765e-01
   2.6080000e+00   7.4493554e-01
   2.6160000e+00   7.4623340e-01
   2.6240000e+00   7.4221882e-01
   2.6320000e+00   7.4387725e-01
   2.6400000e+00   7.4177584e-01
   2.6480000e+00   7.4557296e-01
   2.6560000e+00   7.4344289e-01
   2.6640000e+00   7.4279720e-01
   2.6720000e+00   7.4231409e-01
   2.6800000e+00   7.4211060e-01
   2.6880000e+00   7.4264904e-01
   2.6960000e+00   7.4307883e-01
   2.7040000e+00   7.4475683e-01
   2.7120000e+00   7.4254917e-01
   2.7200000e+00   7.4263888e-01
   2.7280000e+00   7.4334513e-01
   2.7360000e+00   7.4428835e-01
   2.7440000e+00   7.4389550e-01
